date	impfungen	impfungen_kumulativ	impfungen_biontech	impfungen_biontech_kumulativ	impfungen_biontech_min1	impfungen_biontech_min1_kumulativ	impfungen_biontech_gi	impfungen_biontech_gi_kumulativ	impfungen_biontech_boost1	impfungen_biontech_boost1_kumulativ	impfungen_biontech_boost2	impfungen_biontech_boost2_kumulativ	impfungen_biontech_boost3	impfungen_biontech_boost3_kumulativ	impfungen_biontech_boost4	impfungen_biontech_boost4_kumulativ	impfungen_moderna	impfungen_moderna_kumulativ	impfungen_moderna_min1	impfungen_moderna_min1_kumulativ	impfungen_moderna_gi	impfungen_moderna_gi_kumulativ	impfungen_moderna_boost1	impfungen_moderna_boost1_kumulativ	impfungen_moderna_boost2	impfungen_moderna_boost2_kumulativ	impfungen_moderna_boost3	impfungen_moderna_boost3_kumulativ	impfungen_moderna_boost4	impfungen_moderna_boost4_kumulativ	impfungen_astra	impfungen_astra_kumulativ	impfungen_astra_min1	impfungen_astra_min1_kumulativ	impfungen_astra_gi	impfungen_astra_gi_kumulativ	impfungen_astra_boost1	impfungen_astra_boost1_kumulativ	impfungen_astra_boost2	impfungen_astra_boost2_kumulativ	impfungen_astra_boost3	impfungen_astra_boost3_kumulativ	impfungen_astra_boost4	impfungen_astra_boost4_kumulativ	impfungen_johnson	impfungen_johnson_kumulativ	impfungen_johnson_min1	impfungen_johnson_min1_kumulativ	impfungen_johnson_gi	impfungen_johnson_gi_kumulativ	impfungen_johnson_boost1	impfungen_johnson_boost1_kumulativ	impfungen_johnson_boost2	impfungen_johnson_boost2_kumulativ	impfungen_johnson_boost3	impfungen_johnson_boost3_kumulativ	impfungen_johnson_boost4	impfungen_johnson_boost4_kumulativ	impfungen_novavax	impfungen_novavax_kumulativ	impfungen_novavax_min1	impfungen_novavax_min1_kumulativ	impfungen_novavax_gi	impfungen_novavax_gi_kumulativ	impfungen_novavax_boost1	impfungen_novavax_boost1_kumulativ	impfungen_novavax_boost2	impfungen_novavax_boost2_kumulativ	impfungen_novavax_boost3	impfungen_novavax_boost3_kumulativ	impfungen_novavax_boost4	impfungen_novavax_boost4_kumulativ	impfungen_valneva	impfungen_valneva_kumulativ	impfungen_valneva_min1	impfungen_valneva_min1_kumulativ	impfungen_valneva_gi	impfungen_valneva_gi_kumulativ	impfungen_valneva_boost1	impfungen_valneva_boost1_kumulativ	impfungen_valneva_boost2	impfungen_valneva_boost2_kumulativ	impfungen_valneva_boost3	impfungen_valneva_boost3_kumulativ	impfungen_valneva_boost4	impfungen_valneva_boost4_kumulativ	impfungen_biontech_bivalent	impfungen_biontech_bivalent_kumulativ	impfungen_biontech_bivalent_min1	impfungen_biontech_bivalent_min1_kumulativ	impfungen_biontech_bivalent_gi	impfungen_biontech_bivalent_gi_kumulativ	impfungen_biontech_bivalent_boost1	impfungen_biontech_bivalent_boost1_kumulativ	impfungen_biontech_bivalent_boost2	impfungen_biontech_bivalent_boost2_kumulativ	impfungen_biontech_bivalent_boost3	impfungen_biontech_bivalent_boost3_kumulativ	impfungen_biontech_bivalent_boost4	impfungen_biontech_bivalent_boost4_kumulativ	impfungen_moderna_bivalent	impfungen_moderna_bivalent_kumulativ	impfungen_moderna_bivalent_min1	impfungen_moderna_bivalent_min1_kumulativ	impfungen_moderna_bivalent_gi	impfungen_moderna_bivalent_gi_kumulativ	impfungen_moderna_bivalent_boost1	impfungen_moderna_bivalent_boost1_kumulativ	impfungen_moderna_bivalent_boost2	impfungen_moderna_bivalent_boost2_kumulativ	impfungen_moderna_bivalent_boost3	impfungen_moderna_bivalent_boost3_kumulativ	impfungen_moderna_bivalent_boost4	impfungen_moderna_bivalent_boost4_kumulativ	personen_min1	personen_min1_kumulativ	impfungen_min1	impfungen_min1_kumulativ	impfquote_min1	personen_gi	personen_gi_kumulativ	impfungen_gi	impfungen_gi_kumulativ	impfquote_gi	personen_boost1	personen_boost1_kumulativ	impfungen_boost1	impfungen_boost1_kumulativ	impfquote_boost1	personen_boost2	personen_boost2_kumulativ	impfungen_boost2	impfungen_boost2_kumulativ	impfquote_boost2	personen_boost3	personen_boost3_kumulativ	impfungen_boost3	impfungen_boost3_kumulativ	impfquote_boost3	personen_boost4	personen_boost4_kumulativ	impfungen_boost4	impfungen_boost4_kumulativ	impfquote_boost4
2021-10-06	233789	110606074	222595	84813552	57902	40713743	102453	43121705	62191	977588	49	516	0	0	0	0	4321	9694845	1058	4474453	1967	5180873	1293	39447	3	72	0	0	0	0	198	12772962	82	9265501	112	3506549	4	910	0	2	0	0	0	0	6675	3324715	6640	3321622	2	1315	33	1775	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65682	57775319	65682	57775319	0.69411	108454	53917267	104534	51810442	0.64776	63521	1019720	63521	1019720	0.01225	52	593	52	593	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-07	237456	110843530	224889	85038441	62279	40776022	108329	43230034	54275	1031863	6	522	0	0	0	0	4421	9699266	1041	4475494	1656	5182529	1724	41171	0	72	0	0	0	0	270	12773232	88	9265589	172	3506721	10	920	0	2	0	0	0	0	7876	3332591	7863	3329485	2	1317	11	1786	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71271	57846590	71271	57846590	0.69496	115217	54032484	110159	51920601	0.64914	56020	1075740	56020	1075740	0.01292	6	599	6	599	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-08	158043	111001573	146871	85185312	40574	40816596	67829	43297863	38465	1070328	3	525	0	0	0	0	4174	9703440	1010	4476504	1882	5184411	1282	42453	0	72	0	0	0	0	151	12773383	58	9265647	85	3506806	8	928	0	2	0	0	0	0	6847	3339438	6835	3336320	3	1320	9	1795	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48477	57895067	48477	57895067	0.69554	73521	54106005	69799	51990400	0.65002	39764	1115504	39764	1115504	0.0134	3	602	3	602	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-09	37878	111039451	32174	85217486	11441	40828037	16386	43314249	4300	1074628	47	572	0	0	0	0	2499	9705939	631	4477135	1441	5185852	420	42873	7	79	0	0	0	0	21	12773404	5	9265652	16	3506822	0	928	0	2	0	0	0	0	3184	3342622	3180	3339500	3	1323	1	1796	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15257	57910324	15257	57910324	0.69573	18121	54124126	17846	52008246	0.65024	4721	1120225	4721	1120225	0.01346	54	656	54	656	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-10	11857	111051308	9705	85227191	3672	40831709	4892	43319141	1141	1075769	0	572	0	0	0	0	915	9706854	175	4477310	551	5186403	189	43062	0	79	0	0	0	0	4	12773408	1	9265653	3	3506825	0	928	0	2	0	0	0	0	1233	3343855	1224	3340724	7	1330	2	1798	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5072	57915396	5072	57915396	0.69579	5489	54129615	5453	52013699	0.65031	1332	1121557	1332	1121557	0.01347	0	656	0	656	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-11	98658	111149966	90326	85317517	25665	40857374	40821	43359962	23818	1099587	22	594	0	0	0	0	3778	9710632	858	4478168	1682	5188085	1238	44300	0	79	0	0	0	0	155	12773563	45	9265698	106	3506931	4	932	0	2	0	0	0	0	4399	3348254	4358	3345082	2	1332	39	1837	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30926	57946322	30926	57946322	0.69616	45083	54174698	42611	52056310	0.65085	25099	1146656	25099	1146656	0.01378	22	678	22	678	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-12	214491	111364457	203710	85521227	52158	40909532	91027	43450989	60519	1160106	6	600	0	0	0	0	5212	9715844	976	4479144	2077	5190162	2159	46459	0	79	0	0	0	0	205	12773768	68	9265766	132	3507063	5	937	0	2	0	0	0	0	5364	3353618	5355	3350437	2	1334	7	1844	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58557	58004879	58557	58004879	0.69686	96549	54271247	93238	52149548	0.65201	62690	1209346	62690	1209346	0.01453	6	684	6	684	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-13	231960	111596417	220863	85742090	55408	40964940	94606	43545595	70824	1230930	25	625	0	0	0	0	5533	9721377	1003	4480147	2403	5192565	2126	48585	1	80	0	0	0	0	248	12774016	48	9265814	190	3507253	10	947	0	2	0	0	0	0	5316	3358934	5300	3355737	2	1336	14	1858	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61759	58066638	61759	58066638	0.69761	99858	54371105	97201	52246749	0.65321	72974	1282320	72974	1282320	0.01541	26	710	26	710	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-14	230951	111827368	219208	85961298	56422	41021362	98055	43643650	64724	1295654	7	632	0	0	0	0	5558	9726935	1058	4481205	2598	5195163	1887	50472	15	95	0	0	0	0	224	12774240	77	9265891	135	3507388	12	959	0	2	0	0	0	0	5961	3364895	5935	3361672	3	1339	23	1881	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63492	58130130	63492	58130130	0.69837	104413	54475518	100791	52347540	0.65446	66646	1348966	66646	1348966	0.01621	22	732	22	732	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-15	151413	111978781	140937	86102235	37102	41058464	62230	43705880	41599	1337253	6	638	0	0	0	0	5445	9732380	1017	4482222	2777	5197940	1651	52123	0	95	0	0	0	0	98	12774338	27	9265918	63	3507451	8	967	0	2	0	0	0	0	4933	3369828	4925	3366597	4	1343	4	1885	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43071	58173201	43071	58173201	0.69889	67433	54542951	65074	52412614	0.65527	43262	1392228	43262	1392228	0.01673	6	738	6	738	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-16	39356	112018137	34106	86136341	11846	41070310	16803	43722683	5453	1342706	4	642	0	0	0	0	2552	9734932	584	4482806	1575	5199515	391	52514	2	97	0	0	0	0	17	12774355	6	9265924	11	3507462	0	967	0	2	0	0	0	0	2681	3372509	2679	3369276	1	1344	1	1886	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15115	58188316	15115	58188316	0.69907	18630	54561581	18390	52431004	0.6555	5845	1398073	5845	1398073	0.0168	6	744	6	744	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-17	11891	112030028	8893	86145234	3432	41073742	4136	43726819	1324	1344030	1	643	0	0	0	0	2160	9737092	179	4482985	1235	5200750	745	53259	1	98	0	0	0	0	6	12774361	0	9265924	6	3507468	0	967	0	2	0	0	0	0	832	3373341	831	3370107	0	1344	1	1887	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4442	58192758	4442	58192758	0.69912	5398	54566979	5377	52436381	0.65556	2070	1400143	2070	1400143	0.01682	2	746	2	746	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-18	99016	112129044	91220	86236454	23572	41097314	38746	43765565	28891	1372921	11	654	0	0	0	0	3949	9741041	730	4483715	1546	5202296	1673	54932	0	98	0	0	0	0	123	12774484	21	9265945	96	3507564	6	973	0	2	0	0	0	0	3724	3377065	3712	3373819	1	1345	11	1898	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28035	58220793	28035	58220793	0.69946	42348	54609327	40389	52476770	0.65607	30581	1430724	30581	1430724	0.01719	11	757	11	757	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-19	212501	112341545	203072	86439526	48141	41145455	86277	43851842	68648	1441569	6	660	0	0	0	0	4978	9746019	922	4484637	1891	5204187	2165	57097	0	98	0	0	0	0	204	12774688	72	9266017	123	3507687	9	982	0	2	0	0	0	0	4247	3381312	4226	3378045	12	1357	9	1907	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53361	58274154	53361	58274154	0.7001	90686	54700013	88303	52565073	0.65716	70831	1501555	70831	1501555	0.01804	6	763	6	763	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-20	229813	112571358	220226	86659752	49180	41194635	87587	43939429	83446	1525015	13	673	0	0	0	0	5179	9751198	923	4485560	1974	5206161	2280	59377	2	100	0	0	0	0	149	12774837	28	9266045	103	3507790	18	1000	0	2	0	0	0	0	4259	3385571	4246	3382291	3	1360	10	1917	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54377	58328531	54377	58328531	0.70075	91890	54791903	89667	52654740	0.65826	85754	1587309	85754	1587309	0.01907	15	778	15	778	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-21	224248	112795606	215095	86874847	50490	41245125	87796	44027225	76806	1601821	3	676	0	0	0	0	4634	9755832	844	4486404	1539	5207700	2251	61628	0	100	0	0	0	0	130	12774967	40	9266085	82	3507872	8	1008	0	2	0	0	0	0	4389	3389960	4370	3386661	12	1372	7	1924	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55744	58384275	55744	58384275	0.70142	91917	54883820	89429	52744169	0.65937	79072	1666381	79072	1666381	0.02002	3	781	3	781	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-22	151278	112946884	141956	87016803	33532	41278657	56151	44083376	52266	1654087	7	683	0	0	0	0	5068	9760900	949	4487353	2056	5209756	2062	63690	1	101	0	0	0	0	91	12775058	36	9266121	39	3507911	16	1024	0	2	0	0	0	0	4163	3394123	4141	3390802	8	1380	14	1938	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38658	58422933	38658	58422933	0.70189	60082	54943902	58254	52802423	0.66009	54358	1720739	54358	1720739	0.02067	8	789	8	789	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-23	39764	112986648	34373	87051176	10936	41289593	14131	44097507	9302	1663389	4	687	0	0	0	0	3028	9763928	704	4488057	1509	5211265	815	64505	0	101	0	0	0	0	23	12775081	6	9266127	17	3507928	0	1024	0	2	0	0	0	0	2340	3396463	2296	3393098	0	1380	44	1982	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13942	58436875	13942	58436875	0.70205	15982	54959884	15657	52818080	0.66028	10161	1730900	10161	1730900	0.02079	4	793	4	793	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-24	11995	112998643	10462	87061638	3132	41292725	4604	44102111	2725	1666114	1	688	0	0	0	0	709	9764637	85	4488142	375	5211640	248	64753	1	102	0	0	0	0	1	12775082	0	9266127	0	3507928	1	1025	0	2	0	0	0	0	823	3397286	819	3393917	4	1384	0	1982	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4036	58440911	4036	58440911	0.7021	5008	54964892	4983	52823063	0.66034	2974	1733874	2974	1733874	0.02083	2	795	2	795	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-25	108904	113107547	102126	87163764	22330	41315055	38419	44140530	41367	1707481	10	698	0	0	0	0	3896	9768533	609	4488751	1625	5213265	1661	66414	1	103	0	0	0	0	78	12775160	22	9266149	40	3507968	16	1041	0	2	0	0	0	0	2804	3400090	2765	3396682	3	1387	36	2018	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25726	58466637	25726	58466637	0.70241	41598	55006490	40087	52863150	0.66084	43080	1776954	43080	1776954	0.02135	11	806	11	806	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-26	252550	113360097	242655	87406419	47422	41362477	90006	44230536	105222	1812703	5	703	0	0	0	0	5827	9774360	760	4489511	1725	5214990	3340	69754	2	105	0	0	0	0	139	12775299	38	9266187	91	3508059	10	1051	0	2	0	0	0	0	3929	3404019	3914	3400596	0	1387	15	2033	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52134	58518771	52134	58518771	0.70304	93937	55100427	91822	52954972	0.66197	108587	1885541	108587	1885541	0.02265	7	813	7	813	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-27	275279	113635376	264227	87670646	49809	41412286	89132	44319668	125274	1937977	12	715	0	0	0	0	7224	9781584	961	4490472	2009	5216999	4252	74006	2	107	0	0	0	0	148	12775447	43	9266230	77	3508136	28	1079	0	2	0	0	0	0	3680	3407699	3637	3404233	4	1391	39	2072	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54450	58573221	54450	58573221	0.70369	93113	55193540	91222	53046194	0.66309	129593	2015134	129593	2015134	0.02421	14	827	14	827	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-28	275365	113910741	264286	87934932	50704	41462990	90601	44410269	122971	2060948	10	725	0	0	0	0	6804	9788388	849	4491321	1868	5218867	4084	78090	3	110	0	0	0	0	200	12775647	72	9266302	108	3508244	20	1099	0	2	0	0	0	0	4075	3411774	4026	3408259	2	1393	47	2119	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55651	58628872	55651	58628872	0.70436	94901	55288441	92579	53138773	0.66423	127122	2142256	127122	2142256	0.02574	13	840	13	840	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-29	186634	114097375	175765	88110697	35401	41498391	56365	44466634	83981	2144929	18	743	0	0	0	0	7167	9795555	879	4492200	2129	5220996	4159	82249	0	110	0	0	0	0	159	12775806	67	9266369	80	3508324	12	1111	0	2	0	0	0	0	3543	3415317	3517	3411776	3	1396	23	2142	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39864	58668736	39864	58668736	0.70484	60059	55348500	58577	53197350	0.66495	88175	2230431	88175	2230431	0.0268	18	858	18	858	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-30	47330	114144705	41412	88152109	11731	41510122	14087	44480721	15591	2160520	3	746	0	0	0	0	3750	9799305	675	4492875	1213	5222209	1860	84109	2	112	0	0	0	0	20	12775826	9	9266378	4	3508328	7	1118	0	2	0	0	0	0	2148	3417465	2139	3413915	4	1400	5	2147	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14554	58683290	14554	58683290	0.70501	15570	55364070	15308	53212658	0.66514	17463	2247894	17463	2247894	0.02701	5	863	5	863	0.00001	0	0	0	0	0	0	0	0	0	0
2021-10-31	12948	114157653	11387	88163496	3236	41513358	3766	44484487	4382	2164902	3	749	0	0	0	0	908	9800213	115	4492990	285	5222494	508	84617	0	112	0	0	0	0	16	12775842	1	9266379	14	3508342	1	1119	0	2	0	0	0	0	637	3418102	637	3414552	0	1400	0	2147	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3989	58687279	3989	58687279	0.70506	4096	55368166	4065	53216723	0.66519	4891	2252785	4891	2252785	0.02706	3	866	3	866	0.00001	0	0	0	0	0	0	0	0	0	0
2021-11-01	61302	114218955	56787	88220283	10364	41523722	15534	44500021	30885	2195787	4	753	0	0	0	0	3101	9803314	336	4493326	913	5223407	1852	86469	0	112	0	0	0	0	48	12775890	10	9266389	29	3508371	9	1128	0	2	0	0	0	0	1366	3419468	1352	3415904	0	1400	14	2161	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12062	58699341	12062	58699341	0.70521	17223	55385389	16476	53233199	0.66539	32760	2285545	32760	2285545	0.02746	4	870	4	870	0.00001	0	0	0	0	0	0	0	0	0	0
2021-11-02	250710	114469665	241114	88461397	39867	41563589	71438	44571459	129803	2325590	6	759	0	0	0	0	6838	9810152	829	4494155	1511	5224918	4497	90966	1	113	0	0	0	0	154	12776044	45	9266434	66	3508437	43	1171	0	2	0	0	0	0	2604	3422072	2580	3418484	6	1406	18	2179	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43321	58742662	43321	58742662	0.70573	74488	55459877	73021	53306220	0.66629	134361	2419906	134361	2419906	0.02907	7	877	7	877	0.00001	0	0	0	0	0	0	0	0	0	0
2021-11-03	325329	114794994	312980	88774377	49627	41613216	78883	44650342	184461	2510051	9	768	0	0	0	0	8750	9818902	968	4495123	1754	5226672	6028	96994	0	113	0	0	0	0	159	12776203	33	9266467	94	3508531	32	1203	0	2	0	0	0	0	3440	3425512	3424	3421908	4	1410	12	2191	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54052	58796714	54052	58796714	0.70638	82347	55542224	80735	53386955	0.66728	190533	2610439	190533	2610439	0.03136	9	886	9	886	0.00001	0	0	0	0	0	0	0	0	0	0
2021-11-04	331818	115126812	319358	89093735	53506	41666722	83147	44733489	182695	2692746	10	778	0	0	0	0	8196	9827098	880	4496003	1567	5228239	5747	102741	2	115	0	0	0	0	240	12776443	81	9266548	119	3508650	40	1243	0	2	0	0	0	0	4024	3429536	3959	3425867	4	1414	61	2252	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58426	58855140	58426	58855140	0.70708	86948	55629172	84837	53471792	0.66832	188543	2798982	188543	2798982	0.03363	12	898	12	898	0.00001	0	0	0	0	0	0	0	0	0	0
2021-11-05	243936	115370748	230788	89324523	38187	41704909	52176	44785665	140407	2833153	18	796	0	0	0	0	8921	9836019	901	4496904	1663	5229902	6356	109097	1	116	0	0	0	0	71	12776514	19	9266567	39	3508689	13	1256	0	2	0	0	0	0	4156	3433692	4129	3429996	4	1418	23	2275	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43236	58898376	43236	58898376	0.7076	55586	55684758	53882	53525674	0.66899	146799	2945781	146799	2945781	0.03539	19	917	19	917	0.00001	0	0	0	0	0	0	0	0	0	0
2021-11-06	70464	115441212	61726	89386249	15060	41719969	14889	44800554	31771	2864924	6	802	0	0	0	0	5706	9841725	926	4497830	1172	5231074	3608	112705	0	116	0	0	0	0	30	12776544	18	9266585	6	3508695	6	1262	0	2	0	0	0	0	3002	3436694	2987	3432983	5	1423	10	2285	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18991	58917367	18991	58917367	0.70783	16488	55701246	16072	53541746	0.66919	35395	2981176	35395	2981176	0.03582	6	923	6	923	0.00001	0	0	0	0	0	0	0	0	0	0
